VIDEO,AUTHOR,DATE,TEXT,CLASS
9bZkp7q19f0,Lucas Trigo,2014-11-02T15:52:22,"WHATS UP EVERYONE!? :-) I Trying To Showcase My Talent To The World! I Have Over 3000 SUBSCRIBERS! I PROMISE! I Dont Suck! Please Spread My Covers Around, SUBSCRIBE &amp; Share! Thanks so much for all your support! Lucas Trigo -Stay Awesome! ﻿",1
9bZkp7q19f0,TheHariiiii,2014-11-02T16:17:11,-----&gt;&gt;&gt;&gt;  https://www.facebook.com/video.php?v=10200253113705769&amp;set=vb.201470069872822&amp;type=3&amp;permPage=1  &lt;--------﻿,1
9bZkp7q19f0,Angel,2014-11-02T17:27:09,"Hi there~I'm group leader of Angel, a rookie Korean pop group. We have four  members, Chanicka, Julie, Stephanie, and myself, Leah. Please feel free to  check out our channel and leave some feedback on our cover videos (:  criticism is welcome as we know we're not top notch singers so please come  leave some constructive feedback on our videos; we appreciate any chance to  improve before auditioning for a Korean management company. We plan on  auditioning for JYP, BigHit, Jellyfish, YG or SM. Thank you for taking time  out of your day to read this !﻿",1
9bZkp7q19f0,Squir3,2014-11-02T18:34:03,http://woobox.com/33gxrf/brt0u5 FREE CS GO!!!!﻿,1
9bZkp7q19f0,Kaya Roberts,2014-11-02T20:00:37,Admit it you just came here to check the number of viewers ﻿,0
9bZkp7q19f0,Prim N.,2014-11-02T22:48:21,"Just coming to check if people are still viewing this video. And  apparently, they still do.﻿",0
9bZkp7q19f0,James Ridge,2014-11-02T23:25:44,Check my first video out﻿,1
CevxZvSJLk8,John Monster,2014-11-03T14:08:14,Οh my god ... Roar is the most liked video at Vevo .. while 2 months ago  was Justin's Baby.. congrats Katy . Applause &lt;3 ﻿,0
9bZkp7q19f0,Minecraft-Viasat,2014-11-03T14:38:53,Check my channel﻿,1
9bZkp7q19f0,Alessio Siri,2014-11-03T16:43:36,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,0
9bZkp7q19f0,Backup Plus,2014-11-03T17:39:07,Suscribe My Channel Please XD lol﻿,1
9bZkp7q19f0,Almighty Toffeebomb,2014-11-03T19:09:40,Wow. Comments section on this still active. Not bad. Also 5277478 comments.  (Now 79)﻿,0
9bZkp7q19f0,Meth Lover,2014-11-03T20:32:26,http://binbox.io/1FIRo#123﻿,1
9bZkp7q19f0,NstyIC Gold,2014-11-03T20:41:23,Ching Ching ling long ding ring yaaaaaa Ganga sty FUCK YOU.﻿,0
9bZkp7q19f0,Никита Безухов,2014-11-03T21:38:17,https://www.indiegogo.com/projects/cleaning-the-pan--2    please halp me  with my project﻿,1
9bZkp7q19f0,Михаил Панкратов,2014-11-03T22:22:14,There is one video on my channel about my brother...﻿,1
9bZkp7q19f0,Angek95,2014-11-03T22:28:56,"Check my channel, please!﻿",1
9bZkp7q19f0,Arianna Leighton,2014-11-03T23:02:47,"Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD﻿",1
9bZkp7q19f0,richardex8,2014-11-03T23:03:03,Why does this video have so many views? Because asian things are awesome and non-asian countries are jelly so they  try to learn from asia by looking at this video d:﻿,0
9bZkp7q19f0,Олег Пась,2014-11-03T23:29:00,Plizz withing my channel ﻿,1
9bZkp7q19f0,Crooked Gaming,2014-11-04T00:00:57,I made a gaming channel (Unique right?) :L Angry Minecraft!﻿,1
9bZkp7q19f0,Monwar Sarkar,2014-11-04T00:18:07,Please help me go here http://www.gofundme.com/littlebrother﻿,1
9bZkp7q19f0,Jack ToadROXMK,2014-11-04T02:00:14,Anybody who subscribes to me will get 10 subscribers﻿,1
9bZkp7q19f0,roflcopter2110,2014-11-04T02:22:06,http://thepiratebay.se/torrent/6381501/Timothy_Sykes_Collection﻿,1
9bZkp7q19f0,Imprezzi Vidzz,2014-11-04T03:12:23,"My videos are half way decent, check them out if you want.﻿",1
CevxZvSJLk8,kyle kops,2014-11-04T03:52:25,https://soundcloud.com/j-supt-fils-du-son/fucking-hostile﻿,1
9bZkp7q19f0,khir abqari,2014-11-04T07:37:28,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",0
9bZkp7q19f0,Gloria Garcia,2014-11-04T11:38:51,subscribe to itz recaps and above diddle﻿,1
9bZkp7q19f0,xSparkShark,2014-11-04T12:40:15,Screw this Chinese crap i dont even understand what he is saying. Why isn't  he speaking English like everyone should?﻿,0
CevxZvSJLk8,Truc Ng,2014-11-04T13:13:28,https://www.facebook.com/myfunnyriddles﻿,1
9bZkp7q19f0,Emerson Zanol Zanol,2014-11-04T13:48:04,need money?Enjoy https://www.tsu.co/emerson_zanol﻿,1
9bZkp7q19f0,Lars Zaadstra,2014-11-04T13:54:25,Sub to my channel visuelgamingzNL I sub back﻿,1
9bZkp7q19f0,firo mota,2014-11-04T14:38:42,please subscribe i am a new youtuber and need help please subscribe and i  will subscribe back :D hoppa HOPPA GaNgAm StYlE﻿,1
9bZkp7q19f0,Connor Groom,2014-11-04T18:00:07,sub me if you dont like the song﻿,1
9bZkp7q19f0,Kaiser Dragon,2014-11-04T18:09:18,This is a weird video.﻿,0
9bZkp7q19f0,Monster Sifou,2014-11-04T18:30:39,8 million likes xD even the subscribers not 8 million xD﻿,0
9bZkp7q19f0,TIGERIO_,2014-11-04T19:46:38,EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!﻿,1
9bZkp7q19f0,OFFICIAL LEXIS,2014-11-04T20:22:21,Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿,1
CevxZvSJLk8,OFFICIAL LEXIS,2014-11-04T20:24:58,Hi everyone! Do you like music? Then why not check out my music channel.  The LEXIS band will be uploading their own songs and covers soon so don't  miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one  click. -&gt;﻿,1
KQ6zr6kCPj8,OFFICIAL LEXIS,2014-11-04T20:26:48.030000,Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;﻿,1
9bZkp7q19f0,trespasser4000,2014-11-04T22:07:22,This song never gets old love it.﻿,0
9bZkp7q19f0,Pat M,2014-11-05T00:21:29,gofundme.com/grwmps﻿,1
9bZkp7q19f0,Malin Linford,2014-11-05T01:13:43,"Hey guys please check out my new Google+ page it has many funny pictures,  FunnyTortsPics  https://plus.google.com/112720997191206369631/post﻿",1
9bZkp7q19f0,kenny clayton,2014-11-05T06:34:19,#2012bitches﻿,0
9bZkp7q19f0,Akymonix,2014-11-05T07:01:34,Made in china....﻿,0
9bZkp7q19f0,Gaming Land,2014-11-05T07:48:10,5 milions comentars and 2 bilion views﻿,0
9bZkp7q19f0,tom hawksbee,2014-11-05T07:49:21,It is 0 zero﻿,0
9bZkp7q19f0,Norman Reid,2014-11-05T08:12:06,Mix - PSY - GANGNAM STYLE (강남스타일) M/V: PSY - GANGNAM STYLE (강남스타일) M/V﻿,0
9bZkp7q19f0,Emily Hamilton,2014-11-05T08:42:06,This has had over 2 billion views.  Holy shit.﻿,0
9bZkp7q19f0,rolle54100,2014-11-05T10:43:27,"how can there be 2.124.821.694 views, when im the only person alive after  the zombie apocalypse - greetings, spoderman :)﻿",0
CevxZvSJLk8,hassan ss,2014-11-05T11:36:42,https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿,1
9bZkp7q19f0,MrBrunoExtreme,2014-11-05T15:10:43,Suscribe my channel please﻿,1
9bZkp7q19f0,xMasterGGx,2014-11-05T15:25:34,"2,124923004 wiews... wow﻿",0
9bZkp7q19f0,pro stomper,2014-11-05T15:27:34,guys please subscribe me to help my channel grow please guys﻿,1
9bZkp7q19f0,Abdinasir Omar,2014-11-05T15:28:28,Great music anyway﻿,0
9bZkp7q19f0,Aleksaivan Neidert,2014-11-05T15:35:49,PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿,0
9bZkp7q19f0,Luat ha hpuoc,2014-11-05T15:38:10,"so crazy, over 2 billion views, not US, not Uk, its Korea republic, its  asia﻿",0
9bZkp7q19f0,abdellah chafouai,2014-11-05T16:12:51,Discover a beautiful song of A young Moroccan     http://www.linkbucks.com/AcN2g﻿,1
9bZkp7q19f0,Brotha B,2014-11-05T16:18:58,"Like getting Gift cards..but hate spending the cash.... Try Juno Wallet !!! At Juno Wallet you can earn money for gift cards such as ; Nike, Gamestop,  Amazon , Ebay Etc &amp; its easy  Earn money by doing simple task like watching videos..downloading apps &amp;  you can even earn money by inviting your friends to join...its free for  signup Sign up today &amp; use promo code BD3721315﻿",1
9bZkp7q19f0,Amir effect,2014-11-05T17:18:14,Can somebody wake me up when we get to 3 billion views.﻿,0
CevxZvSJLk8,ELPaso1990TX,2014-11-05T17:37:25,I'd rather hear some propa explicit gangsta rap insted of this garbage.  This song is trash !﻿,0
9bZkp7q19f0,lakis constantinou,2014-11-05T18:02:31,PSY GOT LOTS  OF MONEY FROM YOUTUBE THAT HE GOT FROM 2 BILLION VIEWS THIS  IS THE MOST VIEWS IN THE WORLD :D﻿,0
9bZkp7q19f0,just a filthy kafir,2014-11-05T18:05:17,Justin bieber = gay ﻿,0
9bZkp7q19f0,HarveyIsTheBoss,2014-11-05T18:16:55,You gotta say its funny. well not 2 billion worth funny but still. It  clicked and everything went uphill. At least you don't have JB's shit on  #1.﻿,0
CevxZvSJLk8,m450nH,2014-11-05T18:30:45,"DAMNNNNNNNN, she is sexy O_O﻿",0
9bZkp7q19f0,M7AMDksa,2014-11-05T19:51:38,❤️ ❤️ ❤️ ❤️ ❤️❤️❤️❤️﻿,0
9bZkp7q19f0,Noah François,2014-11-05T20:15:09,"Ahhh, 2 years ago....﻿",0
9bZkp7q19f0,Neely Nesley,2014-11-05T20:19:26,"Dance dance,,,,,Psy  http://www.reverbnation.com/msmarilynmiles﻿",1
9bZkp7q19f0,BmwManDexter,2014-11-05T20:33:15,"check out ""starlitnightsky"" channel to see epic videos﻿",1
9bZkp7q19f0,KodysMan Dunt Know,2014-11-05T21:10:09,https://www.tsu.co/KodysMan plz ^^﻿,1
9bZkp7q19f0,nachopinca3901,2014-11-05T21:14:36,Stupid people... this video doesnt have 2 billion visits. Have 2 thousands  millions﻿,0
9bZkp7q19f0,Mehmet Demirel,2014-11-05T21:25:27,http://www.gcmforex.com/partners/aw.aspx?Task=JoinT2&amp;AffiliateID=9107﻿,1
9bZkp7q19f0,PacKmaN,2014-11-05T21:56:39,check men out i put allot of effort into my music but unfortunatly not many  watch it﻿,1
9bZkp7q19f0,Alessandro leite,2014-11-05T22:21:36,pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al﻿,1
9bZkp7q19f0,TLouX music,2014-11-05T22:41:42,Add me here...https://www.facebook.com/TLouXmusic﻿,1
9bZkp7q19f0,Tyrek Sings,2014-11-05T22:50:02,CHECK MY CHANNEL OUT PLEASE. I DO SINGING COVERS﻿,1
CevxZvSJLk8,RezAIIDay,2014-11-05T22:50:58,Such a good song ans Katy sounds great over the melody. Im growing as an  artist everyday from my hit song 'CRAZY' which has got my name out there.  cant thank my fans more for their support. If you could take a moment? to  check it and my music? maybe you'll join me to make my dream come true :)  thank you for your time﻿,1
CevxZvSJLk8,a carlton,2014-11-06T00:55:49,I LOVE YOU!!! Because u make me smile when im sad you cheer me up with your  beautiful songs (: &lt;3﻿,0
9bZkp7q19f0,NursePoison,2014-11-06T01:12:14,I think this is now a place to promote channels in the comment section lol.﻿,0
KQ6zr6kCPj8,2010shevy,2014-11-06T01:23:03.262000,Check out this video on YouTube:﻿,1
9bZkp7q19f0,Peter Johnson,2014-11-06T01:44:12,Get free gift cards and pay pal money!﻿,1
9bZkp7q19f0,MiningBip3,2014-11-06T02:22:00,Check out pivot animations in my channel﻿,1
9bZkp7q19f0,Ju`Wan Wright,2014-11-06T02:39:07,Follow me on twitter &amp; IG : __killuminati94﻿,1
CevxZvSJLk8,William Carey,2014-11-06T02:47:23,"This song is the most boring, asinine song I have ever heard. Coming from a  guy who liked ""Teenage Dream"" (the song). Ever since Katy Perry's divorce  it's wave after wave of shitty but successful songs... For those of you  saying ""This is the next wave of pop music"". Stick it up your ass. Katy  Perry is like Silly Putty. ﻿",0
9bZkp7q19f0,CronicleFPS,2014-11-06T03:10:26,Check me out I'm all about gaming ﻿,1
9bZkp7q19f0,marye,2014-11-06T04:42:33,Oppa! Yeah! Best Song!﻿,0
9bZkp7q19f0,Giang Nguyen,2014-11-06T04:54:22,More... http://www.sunfrogshirts.com/Sunglass-World.html?24398﻿,1
9bZkp7q19f0,Giang Nguyen,2014-11-06T04:55:41,https://www.facebook.com/teeLaLaLa﻿,1
CevxZvSJLk8,Googles top ten pics,2014-11-06T05:26:28,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8. I love this song  and video Katy Perry Rocks Wahoo! 😀😘﻿,0
9bZkp7q19f0,MasterRobotTV,2014-11-06T05:40:43,http://www.twitch.tv/zxlightsoutxz﻿,1
9bZkp7q19f0,ROB YSF,2014-11-06T09:15:12,reminds me of this song https://soundcloud.com/popaegis/wrenn-almond-eyes﻿,1
9bZkp7q19f0,Rancy Gaming,2014-11-06T09:41:07,What free gift cards? Go here  http://www.swagbucks.com/p/register?rb=13017194﻿,1
9bZkp7q19f0,FatPocketsTv,2014-11-06T09:49:14,"Search ""Chubbz Dinero - Ready Or Not "" Thanks ﻿",1
CevxZvSJLk8,Abhishek Kumar Gendah,2014-11-06T12:56:46,And somehow she has access to makeup in the middle of the woods...﻿,0
9bZkp7q19f0,Holly,2014-11-06T13:41:30,Follow me on Twitter @mscalifornia95﻿,1
CevxZvSJLk8,Fazeela Boodoo,2014-11-06T13:44:00,It looks so real and my daughter is a big fan and she likes a lot of your  songs.﻿,0
9bZkp7q19f0,unknown,2014-11-06T14:50:18,😫😓😏😪😔😖😌😭😎😚😘😙😗😋😝😜😛😍😒😞😷😶😵😳😲😱😟😰😩😨😧😦😥😤😣😮😴😢😡😠😬😕😑😐😯😉😈😇😆😅😄😃😂😁😀😊☺  every single types of face on earth﻿,0
9bZkp7q19f0,"thevlogmasters Vlog, Challenges en nog veel meer!",2014-11-06T15:28:54,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ ＤＡＭＮ ＴＨＩＳ ＣＯＭＭＥＮＴ ＩＳ ＦＡＮＣY ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬﻿,0
9bZkp7q19f0,Freddie Barton,2014-11-06T15:31:35,CHECK MY CHANNEL FOR MY NEW SONG 'STATIC'!! YOU'LL LOVE IT!!﻿,1
CevxZvSJLk8,LrsLzk,2014-11-06T15:58:58,"I can't comprehend why this video has nearly 700,000,000 views. Some people  found 'Gangnam Style' funny so that explains its high view count but this  is just an awful pop song. I really have no clue on this one.﻿",0
CevxZvSJLk8,Bobby Carlos,2014-11-06T16:30:30,"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.﻿",0
9bZkp7q19f0,Sean Ortiz,2014-11-06T16:48:02,Incmedia.org where the truth meets you.﻿,1
9bZkp7q19f0,ZodexHD,2014-11-06T17:50:59,look at my channel i make minecraft pe lets play ﻿,1
9bZkp7q19f0,Andr3wco7,2014-11-06T17:59:30,I found out this song now﻿,0
9bZkp7q19f0,michelle clough,2014-11-06T18:00:04,2 BILLION!!!﻿,0
9bZkp7q19f0,lebanonwarior1,2014-11-06T18:07:21,Song name??﻿,0
9bZkp7q19f0,amine moha,2014-11-06T18:11:37,please like : http://www.bubblews.com/news/9277547-peace-and-brotherhood﻿,1
9bZkp7q19f0,PacKmaN,2014-11-06T18:23:21,hey again if you guys wouldnt mind chacking out my rap give it like and il  giver 3 of your vids a like﻿,1
9bZkp7q19f0,fad lad,2014-11-06T18:24:19,http://www.amazon.co.uk/gp/offer-listing/B00ECVF93G/sr=8-2/qid=1415297812/ref=olp_tab_refurbished?ie=UTF8&amp;condition=refurbished&amp;qid=1415297812&amp;sr=8-2 ﻿,1
9bZkp7q19f0,Digital Media Butterfly,2014-11-06T18:55:14,"The most watched video on YouTube is Psy’s “Gangnam Style”, with 2.1  billion views. PSY - GANGNAM STYLE (강남스타일) M/V﻿",0
9bZkp7q19f0,JackTheLad,2014-11-06T19:00:11,Subscribe to me and I'll subscribe back!!!﻿,1
9bZkp7q19f0,JoelR Ch,2014-11-06T19:28:25,http://flipagram.com/f/LUkA1QMrhF﻿,1
9bZkp7q19f0,OverSpace33,2014-11-06T19:40:59,For Christmas Song visit my channel! ;)﻿,1
CevxZvSJLk8,Quinho Divulgaçoes,2014-11-06T19:50:16,me segue ha  https://www.facebook.com/marcos.sousa4?fref=ts﻿,1
CevxZvSJLk8,Serj Cat,2014-11-06T20:04:45,"Nature is beautiful, no need to place tits in video to impress people.﻿",0
9bZkp7q19f0,Detroit Red Wings,2014-11-06T20:55:09,http://www.gofundme.com/gvr7xg﻿,1
9bZkp7q19f0,DirtySouthFlorida3,2014-11-06T22:00:58,Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿,1
CevxZvSJLk8,Yourmomma Son,2014-11-06T22:17:27,This is so stupid. If you Roared at a Lion in real life you'd dede﻿,0
9bZkp7q19f0,David Boček,2014-11-06T22:40:49,https://www.change.org/p/facebook-twitter-youtube-do-not-censor-julien-blanc ﻿,1
9bZkp7q19f0,Jackal James,2014-11-06T22:53:08,https://soundcloud.com/jackal-and-james/wrap-up-the-night﻿,1
9bZkp7q19f0,Goran Theboss,2014-11-06T23:16:52,https://www.surveymonkey.com/s/CVHMKLT﻿,1
9bZkp7q19f0,YoungBrothersRecords,2014-11-06T23:22:32,Please give us a chance and check out the new music video on our channel!  You won't be disappointed.﻿,1
CevxZvSJLk8,Paola Zelaya Deras,2014-11-07T01:17:29,This song is so AWESOME!!!She made everything stand out and all the viewers  could imagine themselves at the setting of the video. Awesome Job Katy  Perry!!!!﻿,0
9bZkp7q19f0,Chinsoman Films,2014-11-07T01:22:02,Please subscribe to me﻿,1
9bZkp7q19f0,Moymoy Palaboy,2014-11-07T01:24:27,"This is the best, funny and viral video of history (youtube) THE TRUE﻿",0
9bZkp7q19f0,Mason Sieverding,2014-11-07T01:50:10,Please check out my vidios﻿,1
9bZkp7q19f0,VIP 2NEXO,2014-11-07T02:02:02,OPPA GANGNAM STYLE!!!﻿,0
9bZkp7q19f0,Gaming 101,2014-11-07T04:13:47,"The funny thing is, 1,700,000,000 of the views are spam bots. I mean c'mon  2 BILLION views? BS!﻿",0
9bZkp7q19f0,Chack Jason,2014-11-07T04:39:08,OPPA &lt;3﻿,0
9bZkp7q19f0,Kitts Hausman,2014-11-07T04:48:01,It's so funny it's awesomeness lol aaaaaaa sexy lada😂﻿,0
9bZkp7q19f0,TheInfectedDoge Gameplay,2014-11-07T05:04:28,most viewed video in the world﻿,0
9bZkp7q19f0,Warrdrew,2014-11-07T07:46:57,I'm here to check the views.. holy shit﻿,0
9bZkp7q19f0,Parssa Alimadad,2014-11-07T07:54:13,"Dear person reading this, You are beautiful and loving Have a great day﻿",0
9bZkp7q19f0,Adrian Skalak,2014-11-07T08:19:37,http://www.ermail.pl/dolacz/V3VeYGIN CLICK  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN  http://www.ermail.pl/dolacz/V3VeYGIN﻿,1
9bZkp7q19f0,BeatBoxBaaa,2014-11-07T09:04:08,Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,1
CevxZvSJLk8,dinda zivic,2014-11-07T09:19:50,Katy Perry - Roar (Official): http://youtu.be/CevxZvSJLk8﻿,0
9bZkp7q19f0,Cool Ong,2014-11-07T09:55:39,The Guy in the yellow suit kinda looks like Jae-suk ﻿,0
CevxZvSJLk8,BIANCA FLORENTINA MANTA,2014-11-07T11:25:13,Katy Perry is lion﻿,0
9bZkp7q19f0,Uroš Slemenjak,2014-11-07T12:08:13,"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿",1
9bZkp7q19f0,Adam Mudd,2014-11-07T12:16:08,How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111﻿,0
CevxZvSJLk8,Uroš Slemenjak,2014-11-07T12:16:21,"People, here is a new network like FB...you register also free, the  difference is only that you get paid for sharing, commenting and liking  posts and so one...don't waste your time on fb for sharing and not being  paid!! Register here to make also money with your everyday posts!!  https://www.tsu.co/slema13 Wellcome to everyone! ;)﻿",1
9bZkp7q19f0,Cromwell John Pascual,2014-11-07T12:51:06,WAT DA FUCK THIS THE MOST VIEWED VIDEO IN YOUTUBE!﻿,0
9bZkp7q19f0,Starfire003,2014-11-07T12:58:57,OMG 2/7 People watched this video because there are 7 billion people in the  world and 2 billion watched this﻿,0
9bZkp7q19f0,Lindsay Wofford,2014-11-07T13:12:45,What is he saying?!?!?!?!?!?!?!?$? ﻿,0
CevxZvSJLk8,xsilvermistx,2014-11-07T13:17:57,"I've figured out why I dislike this song: it's supposed to be a power  ballad right? Something that's uplifting and motivating by the end.  However, the final chorus has NO extra UMPH at the end and actually sounds  just like the first one. Instead of crescendo-ing into a powerful finish,  ""Roar"" just says on the same wavelength. It falls flat.﻿",0
9bZkp7q19f0,Romeo Sweeney,2014-11-07T13:33:12,this has so many views﻿,0
CevxZvSJLk8,The Robot Green Hypno,2014-11-07T13:37:51,i like this song the video goes perfect with it﻿,0
9bZkp7q19f0,Thanh Phong,2014-11-07T13:48:31,OMG over 2 billion views!﻿,0
9bZkp7q19f0,Callum Barr,2014-11-07T13:49:41,Subscribe to me plz plz plz plz plz plZ ﻿,1
9bZkp7q19f0,funtimekid1199,2014-11-07T14:11:41,http://www.twitch.tv/tareko100 Follow him on twitch and enter the keyword  !5800 and you'll have a chance of winning a really nice and expensive gun  for csgo that you can sell on the steam market﻿,1
9bZkp7q19f0,css403,2014-11-07T14:25:48,"i am 2,126,492,636 viewer :D﻿",0
9bZkp7q19f0,Dovydas Baranauskas,2014-11-07T14:29:19,https://www.tsu.co/Aseris get money here !﻿,1
CevxZvSJLk8,Paul Lewis,2014-11-07T15:05:25,"""....because I AM a champion...and you're gonna hear me roar!""   Today I AM my own champion  Today I AM a champion for the Creator  Today I AM doing positive in my world Today I AM blessing and healing all around me Today I AM successful and  creating success  ﻿",0
9bZkp7q19f0,전광용,2014-11-07T15:14:48,Fantastic!﻿,0
9bZkp7q19f0,sagar basnet,2014-11-07T15:31:25,The population of world is more than 7 billion﻿,0
9bZkp7q19f0,Vitor Belliny,2014-11-07T15:43:29,2.126.521.750  views!!!!!!!!!!!!!!!!!﻿,0
9bZkp7q19f0,Gianpaolo T,2014-11-07T15:58:09,Wow 23 min ago﻿,0
9bZkp7q19f0,josson 64,2014-11-07T15:58:57,SUPER!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0
9bZkp7q19f0,Isuzu,2014-11-07T16:38:47,P E A C E  &amp;  L O V E  ! !﻿,0
9bZkp7q19f0,jayson calzado,2014-11-07T17:03:01,How can this music video get 2 billion views while im the only one watching  here on earth?????? lol﻿,0
9bZkp7q19f0,O sábio das 7 eras,2014-11-07T17:06:48,Please friend read my book and repass: http://www.4shared.com/web/preview/pdf/CjFofTxeba?﻿,1
9bZkp7q19f0,Pro Video,2014-11-07T17:53:51,subscribe to me :) ﻿,1
9bZkp7q19f0,Vepi road to TIx,2014-11-07T17:54:36,Still the best. :D﻿,0
9bZkp7q19f0,Bert Dionne,2014-11-07T18:05:40,The most liked video on YouTube...﻿,0
CevxZvSJLk8,Anders Lundgren,2014-11-07T18:08:44,"#nowplaying ""Weekendmix"" track 04 : Katy Perry - Roar (DJ Denis Shmelev &amp; DJ Alex Serov Remix) http://youtu.be/CevxZvSJLk8   Listen live at: www.smartfm.nl/livestream.html﻿",1
9bZkp7q19f0,no honesty,2014-11-07T18:11:06,Still watching this 2 years later? ﻿,0
9bZkp7q19f0,LaunchPad Mad,2014-11-07T18:11:56,"Hello! I'm kind of new to Youtube, And soon i'm soon going to be making  Launchpad Video's! :D I would really appreciate if i got some subs before i  started so that people can spot me easily! I dont really care about hate  comments so dont bother -_-﻿",1
9bZkp7q19f0,Aj Riberal,2014-11-07T18:52:29,"Lol...I dunno how this joke gets a lot of likes, but whatever. xD﻿",0
9bZkp7q19f0,SRK FAN,2014-11-07T19:18:25,2 Billion Views For This Piece Of Shit... ~ A R E ~ Y O U ~ K I D D I N G ~ M E ~﻿,0
9bZkp7q19f0,Ben Stalker,2014-11-07T19:27:45,GANGMAN STY- *D-D-D-D-D-D--DROP THE BASS!!*﻿,0
9bZkp7q19f0,xxxTheMikeTxxx,2014-11-07T19:33:03,Will this song ever reach 7 Billion Views?﻿,0
9bZkp7q19f0,Kemal Kurtoglu,2014-11-07T19:33:46,"Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿",1
CevxZvSJLk8,Martwy Karas,2014-11-07T19:33:46,Katy Perry's songs are the best of the songs of women artists.﻿,0
9bZkp7q19f0,ahmed khalifa,2014-11-07T19:45:26,"Hello all 29.24% earth population of the world, hope your having a great  day :)﻿",0
9bZkp7q19f0,Adele Lupei,2014-11-07T19:47:06,"Is this the video that started the whole ""got my dick stuck in an elevator""  excuse thing? ﻿",0
9bZkp7q19f0,Daniel Istrati,2014-11-07T19:47:16,Can anyone sub to my channel? :D﻿,1
9bZkp7q19f0,Stronzo Chicheritr,2014-11-07T20:01:15,prehistoric song..has been﻿,0
9bZkp7q19f0,none dies virgin life fucks us all,2014-11-07T20:05:35,You think you're smart?        Headbutt your face.﻿,0
9bZkp7q19f0,JakeFrostMiner Palanca,2014-11-07T20:12:11,DISLIKE.. Now one knows REAL music - ex. Enimen ﻿,0
9bZkp7q19f0,Tee Tee,2014-11-07T20:16:51,Loool nice song funny how no one understands (me) and we love it﻿,0
9bZkp7q19f0,Oopsthenameistoolong Oh well,2014-11-07T20:18:19,Like if you came here too see how many views this song has.﻿,0
9bZkp7q19f0,witsnow roxiie,2014-11-07T20:45:32,We pray for you Little Psy ♡﻿,0
CevxZvSJLk8,Caitlin Hepton,2014-11-07T21:02:30,i like this song because of all the animals and i like this song .﻿,0
9bZkp7q19f0,johan gade,2014-11-07T21:06:36,"''Little Psy, only 5 months left.. Tumor in the head :( WE WILL MISS U &lt;3﻿",0
9bZkp7q19f0,2666playboy,2014-11-07T21:39:21, Follow me on Instagram. _chris_cz  ﻿,1
9bZkp7q19f0,Melissa Harmon,2014-11-07T22:01:04,how is this shit still relevant ﻿,0
9bZkp7q19f0,Eddie Murphy,2014-11-07T22:19:03,LOL this shit never gets old﻿,0
9bZkp7q19f0,Alucard Hellsing,2014-11-07T22:21:29,What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )﻿,0
